alias_id,entity_id,alias_text,normalized_alias,alias_type,priority,is_official
30844,9908,国联恒裕纯债C,国联恒裕纯债C,official_name,1,true
30845,9908,005932.SZ,005932.SZ,symbol,1,false
30846,9908,005932,005932,symbol,2,false
30847,9909,前海联合先进制造混合A,前海联合先进制造混合A,official_name,1,true
30848,9909,005933.SZ,005933.SZ,symbol,1,false
30849,9909,005933,005933,symbol,2,false
30850,9910,前海联合先进制造混合C,前海联合先进制造混合C,official_name,1,true
30851,9910,005934.SZ,005934.SZ,symbol,1,false
30852,9910,005934,005934,symbol,2,false
30853,9911,前海联合润丰混合C,前海联合润丰混合C,official_name,1,true
30854,9911,005935.SZ,005935.SZ,symbol,1,false
30855,9911,005935,005935,symbol,2,false
30856,9912,申万菱信安泰惠利纯债A,申万菱信安泰惠利纯债A,official_name,1,true
30857,9912,005936.SZ,005936.SZ,symbol,1,false
30858,9912,005936,005936,symbol,2,false
30859,9913,工银精选金融地产混合A,工银精选金融地产混合A,official_name,1,true
30860,9913,005937.SZ,005937.SZ,symbol,1,false
30861,9913,005937,005937,symbol,2,false
30862,9914,工银精选金融地产混合C,工银精选金融地产混合C,official_name,1,true
30863,9914,005938.SZ,005938.SZ,symbol,1,false
30864,9914,005938,005938,symbol,2,false
30865,9915,工银新能源汽车混合A,工银新能源汽车混合A,official_name,1,true
30866,9915,005939.SZ,005939.SZ,symbol,1,false
30867,9915,005939,005939,symbol,2,false
30868,9916,工银新能源汽车混合C,工银新能源汽车混合C,official_name,1,true
30869,9916,005940.SZ,005940.SZ,symbol,1,false
30870,9916,005940,005940,symbol,2,false
30871,9917,工银可转债优选债券A,工银可转债优选债券A,official_name,1,true
30872,9917,005945.SZ,005945.SZ,symbol,1,false
30873,9917,005945,005945,symbol,2,false
30874,9918,工银可转债优选债券C,工银可转债优选债券C,official_name,1,true
30875,9918,005946.SZ,005946.SZ,symbol,1,false
30876,9918,005946,005946,symbol,2,false
30877,9919,德邦民裕进取量化混合A,德邦民裕进取量化混合A,official_name,1,true
30878,9919,005947.SZ,005947.SZ,symbol,1,false
30879,9919,005947,005947,symbol,2,false
30880,9920,德邦民裕进取量化混合C,德邦民裕进取量化混合C,official_name,1,true
30881,9920,005948.SZ,005948.SZ,symbol,1,false
30882,9920,005948,005948,symbol,2,false
30883,9921,鑫元行业轮动混合A,鑫元行业轮动混合A,official_name,1,true
30884,9921,005949.SZ,005949.SZ,symbol,1,false
30885,9921,005949,005949,symbol,2,false
30886,9922,鑫元行业轮动混合C,鑫元行业轮动混合C,official_name,1,true
30887,9922,005950.SZ,005950.SZ,symbol,1,false
30888,9922,005950,005950,symbol,2,false
30889,9923,民生加银恒益纯债A,民生加银恒益纯债A,official_name,1,true
30890,9923,005951.SZ,005951.SZ,symbol,1,false
30891,9923,005951,005951,symbol,2,false
30892,9924,民生加银恒益纯债C,民生加银恒益纯债C,official_name,1,true
30893,9924,005952.SZ,005952.SZ,symbol,1,false
30894,9924,005952,005952,symbol,2,false
30895,9925,人保转型新动力混合A,人保转型新动力混合A,official_name,1,true
30896,9925,005953.SZ,005953.SZ,symbol,1,false
30897,9925,005953,005953,symbol,2,false
30898,9926,人保转型新动力混合C,人保转型新动力混合C,official_name,1,true
30899,9926,005954.SZ,005954.SZ,symbol,1,false
30900,9926,005954,005954,symbol,2,false
30901,9927,易方达鑫转添利混合A,易方达鑫转添利混合A,official_name,1,true
30902,9927,005955.SZ,005955.SZ,symbol,1,false
30903,9927,005955,005955,symbol,2,false
30904,9928,易方达鑫转添利混合C,易方达鑫转添利混合C,official_name,1,true
30905,9928,005956.SZ,005956.SZ,symbol,1,false
30906,9928,005956,005956,symbol,2,false
30907,9929,华夏聚丰混合(FOF)A,华夏聚丰混合(FOF)A,official_name,1,true
30908,9929,005957.SZ,005957.SZ,symbol,1,false
30909,9929,005957,005957,symbol,2,false
30910,9930,华夏聚丰混合(FOF)C,华夏聚丰混合(FOF)C,official_name,1,true
30911,9930,005958.SZ,005958.SZ,symbol,1,false
30912,9930,005958,005958,symbol,2,false
30913,9931,财通新视野灵活配置混合C,财通新视野灵活配置混合C,official_name,1,true
30914,9931,005959.SZ,005959.SZ,symbol,1,false
30915,9931,005959,005959,symbol,2,false
30916,9932,博时量化价值股票A,博时量化价值股票A,official_name,1,true
30917,9932,005960.SZ,005960.SZ,symbol,1,false
30918,9932,005960,005960,symbol,2,false
30919,9933,博时量化价值股票C,博时量化价值股票C,official_name,1,true
30920,9933,005961.SZ,005961.SZ,symbol,1,false
30921,9933,005961,005961,symbol,2,false
30922,9934,宝盈人工智能股票A,宝盈人工智能股票A,official_name,1,true
30923,9934,005962.SZ,005962.SZ,symbol,1,false
30924,9934,005962,005962,symbol,2,false
30925,9935,宝盈人工智能股票C,宝盈人工智能股票C,official_name,1,true
30926,9935,005963.SZ,005963.SZ,symbol,1,false
30927,9935,005963,005963,symbol,2,false
30928,9936,中欧安财定开债发起式,中欧安财定开债发起式,official_name,1,true
30929,9936,005964.SZ,005964.SZ,symbol,1,false
30930,9936,005964,005964,symbol,2,false
30931,9937,安信中证500指数增强A,安信中证500指数增强A,official_name,1,true
30932,9937,005965.SZ,005965.SZ,symbol,1,false
30933,9937,005965,005965,symbol,2,false
30934,9938,安信中证500指数增强C,安信中证500指数增强C,official_name,1,true
30935,9938,005966.SZ,005966.SZ,symbol,1,false
30936,9938,005966,005966,symbol,2,false
30937,9939,鹏华创新驱动混合A,鹏华创新驱动混合A,official_name,1,true
30938,9939,005967.SZ,005967.SZ,symbol,1,false
30939,9939,005967,005967,symbol,2,false
30940,9940,创金合信工业周期股票A,创金合信工业周期股票A,official_name,1,true
30941,9940,005968.SZ,005968.SZ,symbol,1,false
30942,9940,005968,005968,symbol,2,false
30943,9941,创金合信工业周期股票C,创金合信工业周期股票C,official_name,1,true
30944,9941,005969.SZ,005969.SZ,symbol,1,false
30945,9941,005969,005969,symbol,2,false
30946,9942,国泰消费优选股票,国泰消费优选股票,official_name,1,true
30947,9942,005970.SZ,005970.SZ,symbol,1,false
30948,9942,005970,005970,symbol,2,false
30949,9943,平安惠锦纯债A,平安惠锦纯债A,official_name,1,true
30950,9943,005971.SZ,005971.SZ,symbol,1,false
30951,9943,005971,005971,symbol,2,false
30952,9944,交银裕如纯债债券A,交银裕如纯债债券A,official_name,1,true
30953,9944,005972.SZ,005972.SZ,symbol,1,false
30954,9944,005972,005972,symbol,2,false
30955,9945,交银裕如纯债债券C,交银裕如纯债债券C,official_name,1,true
30956,9945,005973.SZ,005973.SZ,symbol,1,false
30957,9945,005973,005973,symbol,2,false
30958,9946,东方红配置精选混合A,东方红配置精选混合A,official_name,1,true
30959,9946,005974.SZ,005974.SZ,symbol,1,false
30960,9946,005974,005974,symbol,2,false
30961,9947,东方红配置精选混合C,东方红配置精选混合C,official_name,1,true
30962,9947,005975.SZ,005975.SZ,symbol,1,false
30963,9947,005975,005975,symbol,2,false
30964,9948,长信稳进资产配置(FOF,长信稳进资产配置(FOF,official_name,1,true
30965,9948,005976.SZ,005976.SZ,symbol,1,false
30966,9948,005976,005976,symbol,2,false
30967,9948,长信稳进资产配置(FOF),长信稳进资产配置(FOF),common_alias,2,false
30968,9949,中信保诚至兴混合A,中信保诚至兴混合A,official_name,1,true
30969,9949,005977.SZ,005977.SZ,symbol,1,false
30970,9949,005977,005977,symbol,2,false
30971,9950,中信保诚至兴混合C,中信保诚至兴混合C,official_name,1,true
30972,9950,005978.SZ,005978.SZ,symbol,1,false
30973,9950,005978,005978,symbol,2,false
30974,9951,南方合顺多资产(FOF)A,南方合顺多资产(FOF)A,official_name,1,true
30975,9951,005979.SZ,005979.SZ,symbol,1,false
30976,9951,005979,005979,symbol,2,false
30977,9952,南方合顺多资产(FOF)C,南方合顺多资产(FOF)C,official_name,1,true
30978,9952,005980.SZ,005980.SZ,symbol,1,false
30979,9952,005980,005980,symbol,2,false
30980,9953,摩根核心精选股票A,摩根核心精选股票A,official_name,1,true
30981,9953,005983.SZ,005983.SZ,symbol,1,false
30982,9953,005983,005983,symbol,2,false
30983,9954,兴业聚华混合A,兴业聚华混合A,official_name,1,true
30984,9954,005984.SZ,005984.SZ,symbol,1,false
30985,9954,005984,005984,symbol,2,false
30986,9955,兴业聚华混合C,兴业聚华混合C,official_name,1,true
30987,9955,005985.SZ,005985.SZ,symbol,1,false
30988,9955,005985,005985,symbol,2,false
30989,9956,兴业纯债6个月定开债A,兴业纯债6个月定开债A,official_name,1,true
30990,9956,005988.SZ,005988.SZ,symbol,1,false
30991,9956,005988,005988,symbol,2,false
30992,9957,兴业纯债6个月定开债C,兴业纯债6个月定开债C,official_name,1,true
30993,9957,005989.SZ,005989.SZ,symbol,1,false
30994,9957,005989,005989,symbol,2,false
30995,9958,申万菱信安泰惠利纯债C,申万菱信安泰惠利纯债C,official_name,1,true
30996,9958,005990.SZ,005990.SZ,symbol,1,false
30997,9958,005990,005990,symbol,2,false
30998,9959,长信利丰债券A,长信利丰债券A,official_name,1,true
30999,9959,005991.SZ,005991.SZ,symbol,1,false
31000,9959,005991,005991,symbol,2,false
31001,9960,光大超短债债券A,光大超短债债券A,official_name,1,true
31002,9960,005992.SZ,005992.SZ,symbol,1,false
31003,9960,005992,005992,symbol,2,false
31004,9961,光大超短债债券C,光大超短债债券C,official_name,1,true
31005,9961,005993.SZ,005993.SZ,symbol,1,false
31006,9961,005993,005993,symbol,2,false
31007,9962,国投瑞银中证500指数量化增强A,国投瑞银中证500指数量化增强A,official_name,1,true
31008,9962,005994.SZ,005994.SZ,symbol,1,false
31009,9962,005994,005994,symbol,2,false
31010,9963,国投瑞银顺泓债券,国投瑞银顺泓债券,official_name,1,true
31011,9963,005995.SZ,005995.SZ,symbol,1,false
31012,9963,005995,005995,symbol,2,false
31013,9964,国投瑞银顺昌纯债债券A,国投瑞银顺昌纯债债券A,official_name,1,true
31014,9964,005996.SZ,005996.SZ,symbol,1,false
31015,9964,005996,005996,symbol,2,false
31016,9965,天弘裕利灵活配置混合C,天弘裕利灵活配置混合C,official_name,1,true
31017,9965,005997.SZ,005997.SZ,symbol,1,false
31018,9965,005997,005997,symbol,2,false
31019,9966,嘉实深证基本面120联接C,嘉实深证基本面120联接C,official_name,1,true
31020,9966,005998.SZ,005998.SZ,symbol,1,false
31021,9966,005998,005998,symbol,2,false
31022,9967,嘉实中证金融地产ETF联接C,嘉实中证金融地产ETF联接C,official_name,1,true
31023,9967,005999.SZ,005999.SZ,symbol,1,false
31024,9967,005999,005999,symbol,2,false
31025,9968,工银医药健康股票A,工银医药健康股票A,official_name,1,true
31026,9968,006002.SZ,006002.SZ,symbol,1,false
31027,9968,006002,006002,symbol,2,false
31028,9969,工银医药健康股票C,工银医药健康股票C,official_name,1,true
31029,9969,006003.SZ,006003.SZ,symbol,1,false
31030,9969,006003,006003,symbol,2,false
31031,9970,工银添祥一年定开债券,工银添祥一年定开债券,official_name,1,true
31032,9970,006004.SZ,006004.SZ,symbol,1,false
31033,9970,006004,006004,symbol,2,false
31034,9971,诺安鼎利混合A,诺安鼎利混合A,official_name,1,true
31035,9971,006005.SZ,006005.SZ,symbol,1,false
31036,9971,006005,006005,symbol,2,false
31037,9972,诺安鼎利混合C,诺安鼎利混合C,official_name,1,true
31038,9972,006006.SZ,006006.SZ,symbol,1,false
31039,9972,006006,006006,symbol,2,false
31040,9973,诺安积极配置混合A,诺安积极配置混合A,official_name,1,true
31041,9973,006007.SZ,006007.SZ,symbol,1,false
31042,9973,006007,006007,symbol,2,false
31043,9974,诺安积极配置混合C,诺安积极配置混合C,official_name,1,true
31044,9974,006008.SZ,006008.SZ,symbol,1,false
31045,9974,006008,006008,symbol,2,false
31046,9975,国融融银灵活配置混合A,国融融银灵活配置混合A,official_name,1,true
31047,9975,006009.SZ,006009.SZ,symbol,1,false
31048,9975,006009,006009,symbol,2,false
31049,9976,国融融银灵活配置混合C,国融融银灵活配置混合C,official_name,1,true
31050,9976,006010.SZ,006010.SZ,symbol,1,false
31051,9976,006010,006010,symbol,2,false
31052,9977,中信保诚稳鸿A,中信保诚稳鸿A,official_name,1,true
31053,9977,006011.SZ,006011.SZ,symbol,1,false
31054,9977,006011,006011,symbol,2,false
31055,9978,中信保诚稳鸿C,中信保诚稳鸿C,official_name,1,true
31056,9978,006012.SZ,006012.SZ,symbol,1,false
31057,9978,006012,006012,symbol,2,false
31058,9979,易方达鑫转招利混合A,易方达鑫转招利混合A,official_name,1,true
31059,9979,006013.SZ,006013.SZ,symbol,1,false
31060,9979,006013,006013,symbol,2,false
31061,9980,易方达鑫转招利混合C,易方达鑫转招利混合C,official_name,1,true
31062,9980,006014.SZ,006014.SZ,symbol,1,false
31063,9980,006014,006014,symbol,2,false
31064,9981,华安信用四季红债券C,华安信用四季红债券C,official_name,1,true
31065,9981,006015.SZ,006015.SZ,symbol,1,false
31066,9981,006015,006015,symbol,2,false
31067,9982,平安惠安债券,平安惠安债券,official_name,1,true
31068,9982,006016.SZ,006016.SZ,symbol,1,false
31069,9982,006016,006016,symbol,2,false
31070,9983,广发沪深300指数增强A,广发沪深300指数增强A,official_name,1,true
31071,9983,006020.SZ,006020.SZ,symbol,1,false
31072,9983,006020,006020,symbol,2,false
31073,9984,广发沪深300指数增强C,广发沪深300指数增强C,official_name,1,true
31074,9984,006021.SZ,006021.SZ,symbol,1,false
31075,9984,006021,006021,symbol,2,false
31076,9985,富国大盘价值量化精选混合A,富国大盘价值量化精选混合A,official_name,1,true
31077,9985,006022.SZ,006022.SZ,symbol,1,false
31078,9985,006022,006022,symbol,2,false
31079,9986,宝盈聚丰两年定开债券A,宝盈聚丰两年定开债券A,official_name,1,true
31080,9986,006023.SZ,006023.SZ,symbol,1,false
31081,9986,006023,006023,symbol,2,false
31082,9987,宝盈聚丰两年定开债券C,宝盈聚丰两年定开债券C,official_name,1,true
31083,9987,006024.SZ,006024.SZ,symbol,1,false
31084,9987,006024,006024,symbol,2,false
31085,9988,诺安优化配置混合A,诺安优化配置混合A,official_name,1,true
31086,9988,006025.SZ,006025.SZ,symbol,1,false
31087,9988,006025,006025,symbol,2,false
31088,9989,东吴鼎泰纯债债券A,东吴鼎泰纯债债券A,official_name,1,true
31089,9989,006026.SZ,006026.SZ,symbol,1,false
31090,9989,006026,006026,symbol,2,false
31091,9990,国投瑞银顺祥债券,国投瑞银顺祥债券,official_name,1,true
31092,9990,006027.SZ,006027.SZ,symbol,1,false
31093,9990,006027,006027,symbol,2,false
31094,9991,鹏华尊享定开债发起式,鹏华尊享定开债发起式,official_name,1,true
31095,9991,006029.SZ,006029.SZ,symbol,1,false
31096,9991,006029,006029,symbol,2,false
31097,9992,南方昌元可转债债券A,南方昌元可转债债券A,official_name,1,true
31098,9992,006030.SZ,006030.SZ,symbol,1,false
31099,9992,006030,006030,symbol,2,false
31100,9993,南方昌元可转债债券C,南方昌元可转债债券C,official_name,1,true
31101,9993,006031.SZ,006031.SZ,symbol,1,false
31102,9993,006031,006031,symbol,2,false
31103,9994,创金合信汇泽三个月定开债券A,创金合信汇泽三个月定开债券A,official_name,1,true
31104,9994,006032.SZ,006032.SZ,symbol,1,false
31105,9994,006032,006032,symbol,2,false
31106,9995,创金合信汇泽三个月定开债券C,创金合信汇泽三个月定开债券C,official_name,1,true
31107,9995,006033.SZ,006033.SZ,symbol,1,false
31108,9995,006033,006033,symbol,2,false
31109,9996,富国MSCI中国A股国际通指数增强A,富国MSCI中国A股国际通指数增强A,official_name,1,true
31110,9996,006034.SZ,006034.SZ,symbol,1,false
31111,9996,006034,006034,symbol,2,false
31112,9997,国联恒惠纯债A,国联恒惠纯债A,official_name,1,true
31113,9997,006035.SZ,006035.SZ,symbol,1,false
31114,9997,006035,006035,symbol,2,false
31115,9998,国联恒惠纯债C,国联恒惠纯债C,official_name,1,true
31116,9998,006036.SZ,006036.SZ,symbol,1,false
31117,9998,006036,006036,symbol,2,false
31118,9999,国泰瑞和纯债债券A,国泰瑞和纯债债券A,official_name,1,true
31119,9999,006037.SZ,006037.SZ,symbol,1,false
31120,9999,006037,006037,symbol,2,false
31121,10000,大成景恒混合C,大成景恒混合C,official_name,1,true
31122,10000,006038.SZ,006038.SZ,symbol,1,false
31123,10000,006038,006038,symbol,2,false
31124,10001,国富估值优势混合A,国富估值优势混合A,official_name,1,true
31125,10001,006039.SZ,006039.SZ,symbol,1,false
31126,10001,006039,006039,symbol,2,false
31127,10002,摩根尚睿混合(FOF)A,摩根尚睿混合(FOF)A,official_name,1,true
